timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour_of_day,day_of_week,is_weekend,is_night,corridor,age_bucket,amount_bucket,ip_risk_bucket,device_trust_bucket,night_hours,account_very_new,account_new,velocity_burst,amount_high,ip_risk_high,device_low
2024-03-30 13:54:29.468549+00:00,us,usd,eur,mobile,-69.24,-68.1197286012526,9999.99,0.925926,False,us,False,1.2,standard,1018,-0.1,0,0.087,-1,0,0.0,0,13,5,1,False,usd_to_eur,> 1year,,,,0,0,0,0,0,1,1
2024-03-30 14:25:02.468549+00:00,us,usd,inr,mobile,111.85,110.04031837160751,3.02,83.333333,False,us,False,0.272,standard,147,0.551,0,0.391,0,1,0.0,0,14,5,1,False,usd_to_inr,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-03-30 19:09:46.468549+00:00,uk,gbp,php,web,101.49,124.25687646771084,2.61,73.529412,False,uk,False,0.348,standard,4,0.892,0,0.407,0,0,0.0,0,19,5,1,False,gbp_to_php,<0-30d,$100-500,(0.3-0.5), High>0.8,0,1,0,0,0,0,0
2024-03-30 20:45:33.468549+00:00,us,usd,cad,atm,123.2,121.20668058455115,2.79,1.351351,False,us,False,0.143,standard,263,0.522,0,0.223,0,0,0.0,0,20,5,1,False,usd_to_cad,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-03-30 23:07:34.468549+00:00,us,usd,cad,mobile,228.33,224.6357254697286,4.39,1.351351,False,uk,True,0.373,standard,147,0.551,0,0.391,0,0,0.0,0,23,5,1,False,usd_to_cad,91-180d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-03-31 00:19:20.468549+00:00,us,usd,inr,web,93.87,92.35122651356994,1.16,83.333333,False,us,False,0.138,standard,1016,0.944,0,0.247,0,0,0.0,0,0,6,1,True,usd_to_inr,> 1year,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-03-31 00:59:51.468549+00:00,us,usd,usd,web,326.47,321.1878653444677,5.72,1.0,False,us,False,0.241,standard,1018,0.934,0,0.087,0,1,0.0,0,0,6,1,True,usd_to_usd,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-03-31 03:33:57.573611+00:00,us,usd,ngn,mobile,636.81,626.5067066805846,10.63,1111.111111,True,ca,True,1.0,low,64,0.05,0,0.682,5,8,0.0,1,3,6,1,True,usd_to_ngn,31-90d,$500-1k, Very Critical (0.8-1.0),Low<0.3),1,0,1,1,0,1,1
2024-03-31 05:34:17.468549+00:00,us,usd,ngn,mobile,397.9,391.46216075156576,7.11,1111.111111,False,us,False,0.067,standard,1018,0.934,0,0.087,0,0,0.25,0,5,6,1,True,usd_to_ngn,> 1year,$100-500,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2024-03-31 06:26:09.468549+00:00,ca,cad,gbp,mobile,43.95,31.75850167711987,1.25,0.592,False,ca,False,0.204,standard,1041,0.867,0,0.245,0,0,0.0,0,6,6,1,False,cad_to_gbp,> 1year,<$100,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2024-03-31 10:06:42.468549+00:00,us,usd,eur,web,270.05,265.68071503131523,5.54,0.925926,False,us,False,0.544,enhanced,367,0.939,0,0.176,0,0,0.0,0,10,6,1,False,usd_to_eur,> 1year,$100-500,(0.5-0.7), High>0.8,0,0,0,0,0,0,0
2024-03-31 13:41:35.468549+00:00,uk,gbp,inr,web,9.24,11.312775037556884,1.34,104.166667,False,uk,False,0.952,standard,4,0.892,0,0.407,0,0,0.0,0,13,6,1,False,gbp_to_inr,<0-30d,<$100, Very Critical (0.8-1.0), High>0.8,0,1,0,0,0,1,0
2024-03-31 14:27:16.468549+00:00,us,usd,gbp,atm,183.12,180.1572025052192,4.14,0.8,False,us,False,0.685,standard,298,0.336,0,0.166,0,0,0.0,0,14,6,1,False,usd_to_gbp,181-365d,$100-500,(0.5-0.7),(0.3-0.5),0,0,0,0,0,0,0
2024-03-31 21:08:31.468549+00:00,us,usd,inr,mobile,180.67,177.74684237995822,3.74,83.333333,False,us,False,0.401,standard,1018,0.934,0,0.087,0,1,0.0,0,21,6,1,False,usd_to_inr,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-03-31 21:30:44.468549+00:00,us,usd,cny,mobile,494.96,486.9517745302714,9.01,7.142857,False,ca,True,0.568,standard,1058,0.923,0,0.139,0,0,0.0,0,21,6,1,False,usd_to_cny,> 1year,$100-500,(0.5-0.7), High>0.8,0,0,0,0,0,0,0
2024-04-01 03:24:41.468549+00:00,uk,gbp,ngn,mobile,187.64,229.7325874509928,3.95,1388.888889,False,uk,False,0.142,standard,718,0.953,0,0.169,0,0,0.22,0,3,0,0,True,gbp_to_ngn,> 1year,$100-500,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2024-04-01 06:06:09.573611+00:00,uk,gbp,usd,web,871.43,1066.9146700192853,14.0,1.25,False,uk,False,0.995,low,23,0.374,1,0.518,6,9,0.0,1,6,0,0,False,gbp_to_usd,<0-30d,$1k-2k, Very Critical (0.8-1.0),(0.3-0.5),1,1,0,1,0,1,0
2024-04-01 08:23:12.468549+00:00,us,usd,php,mobile,9996.27,9834.534942588727,150.29,58.823529,False,us,False,0.09,standard,147,0.551,0,0.391,0,0,0.1,0,8,0,0,False,usd_to_php,91-180d,$2k-5k,Low (0-0.3),(0.5-0.7),0,0,0,0,1,0,0
2024-04-01 09:06:08.468549+00:00,us,usd,inr,atm,115.02,113.15902922755741,3.27,83.333333,False,us,False,0.259,standard,298,0.336,0,0.166,0,0,0.0,0,9,0,0,False,usd_to_inr,181-365d,$100-500,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2024-04-01 10:38:25.573611+00:00,uk,gbp,usd,web,324.08,396.77966820037176,6.38,1.25,False,uk,False,1.0,low,70,0.354,1,0.569,5,7,0.0,1,10,0,0,False,gbp_to_usd,31-90d,$100-500, Very Critical (0.8-1.0),(0.3-0.5),0,0,1,1,0,1,0
2024-04-01 14:10:05.468549+00:00,us,usd,gbp,web,145.61,143.25409707724427,3.6,0.8,False,us,False,0.085,enhanced,367,0.939,0,0.176,0,1,0.0,0,14,0,0,False,usd_to_gbp,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-01 14:40:14.573611+00:00,uk,gbp,mxn,web,194.34,237.93557367952434,3.52,21.551724,False,uk,False,0.055,standard,172,0.639,0,0.344,1,2,0.0,0,14,0,0,False,gbp_to_mxn,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-01 16:18:43.468549+00:00,us,usd,ngn,atm,146.85,144.47403444676408,3.42,1111.111111,False,us,False,0.375,standard,147,0.551,0,0.391,0,0,0.25,0,16,0,0,False,usd_to_ngn,91-180d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-01 18:29:32.468549+00:00,us,usd,usd,mobile,134.07,131.9008089770355,3.24,1.0,False,us,False,0.326,standard,1018,0.934,0,0.087,0,0,0.0,0,18,0,0,False,usd_to_usd,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-01 19:28:24.468549+00:00,us,usd,cny,mobile,269.57,265.20848121085595,4.39,7.142857,False,us,False,0.621,standard,263,0.522,0,0.223,0,0,0.0,0,19,0,0,False,usd_to_cny,181-365d,$100-500,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2024-04-01 19:37:37.468549+00:00,us,usd,php,web,536.15,527.4753392484342,9.2,58.823529,False,us,False,0.315,standard,1018,0.934,0,0.087,0,0,0.1,0,19,0,0,False,usd_to_php,> 1year,$500-1k,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-01 19:53:55.573611+00:00,uk,gbp,cny,web,188.27,230.50391302173537,4.52,8.928571,False,uk,False,0.261,standard,806,0.652,0,0.339,0,0,0.0,0,19,0,0,False,gbp_to_cny,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-02 02:09:43.468549+00:00,us,usd,eur,web,1531.4,1506.6226513569939,23.71,0.925926,False,us,False,0.375,standard,1016,0.944,0,0.247,0,0,0.0,0,2,1,0,True,usd_to_eur,> 1year,$1k-2k,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-02 04:32:25.573611+00:00,us,usd,ngn,web,877.48,863.2827766179541,14.07,1111.111111,False,us,False,1.0,standard,14,0.193,0,0.589,3,5,0.25,1,4,1,0,True,usd_to_ngn,<0-30d,$500-1k, Very Critical (0.8-1.0),Low<0.3),1,1,0,1,0,1,1
2024-04-02 05:12:03.573611+00:00,us,usd,ngn,web,506.17,497.98040187891445,9.09,1111.111111,True,uk,True,0.653,low,111,0.214,2,0.3,3,4,0.0,1,5,1,0,True,usd_to_ngn,91-180d,$100-500,(0.5-0.7),Low<0.3),1,0,0,1,0,0,1
2024-04-02 06:25:45.468549+00:00,uk,gbp,eur,mobile,95.83,117.32718959405587,2.27,1.157407,True,uk,False,0.363,standard,4,0.742,0,0.407,0,0,0.05,1,6,1,0,False,gbp_to_eur,<0-30d,$100-500,(0.3-0.5), (0.7-0.8),1,1,0,0,0,0,0
2024-04-02 07:03:39.468549+00:00,us,usd,gbp,web,784.91,772.2105167014614,12.95,0.8,False,us,False,0.54,standard,298,0.336,0,0.166,0,0,0.0,1,7,1,0,False,usd_to_gbp,181-365d,$500-1k,(0.5-0.7),(0.3-0.5),0,0,0,0,0,0,0
2024-04-02 10:04:35.468549+00:00,uk,gbp,mxn,mobile,242.73,297.18072347036605,4.49,21.551724,False,uk,False,0.172,standard,4,0.892,0,0.407,0,0,0.0,0,10,1,0,False,gbp_to_mxn,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2024-04-02 11:21:26.468549+00:00,ca,cad,cny,mobile,142.17,102.73279143199389,3.0,5.285714,False,ca,False,0.397,standard,1041,0.867,0,0.245,0,0,0.0,0,11,1,0,False,cad_to_cny,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-02 14:51:45.468549+00:00,us,usd,gbp,mobile,87.65,86.23186325678498,2.22,0.8,False,ca,True,0.58,standard,298,0.336,0,0.166,6,6,0.0,0,14,1,0,False,usd_to_gbp,181-365d,<$100,(0.5-0.7),(0.3-0.5),0,0,0,1,0,0,0
2024-04-02 15:37:15.468549+00:00,us,usd,gbp,mobile,296.7,291.89953027139876,5.21,0.8,False,ca,True,0.229,standard,1018,0.934,0,0.087,0,0,0.0,0,15,1,0,False,usd_to_gbp,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-02 22:26:50.468549+00:00,us,usd,cny,web,273.06,268.6420146137787,5.23,7.142857,False,us,False,0.244,low,954,0.576,0,0.332,0,0,0.0,0,22,1,0,False,usd_to_cny,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-02 23:39:33.468549+00:00,us,usd,usd,mobile,23.8,23.41492693110647,0.55,1.0,False,us,False,0.378,standard,263,0.522,0,0.223,0,0,0.0,0,23,1,0,False,usd_to_usd,181-365d,<$100,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 02:09:00.468549+00:00,uk,gbp,cny,web,91.0,111.4136935516966,3.47,8.928571,False,uk,False,0.423,standard,4,0.892,0,0.407,0,0,0.0,0,2,2,0,True,gbp_to_cny,<0-30d,$100-500,(0.3-0.5), High>0.8,0,1,0,0,0,0,0
2024-04-03 02:45:58.573611+00:00,uk,gbp,ngn,atm,524.56,642.2326053788787,9.43,1388.888889,False,us,True,1.0,low,7,0.457,1,0.669,4,5,0.22,1,2,2,0,True,gbp_to_ngn,<0-30d,$500-1k, Very Critical (0.8-1.0),(0.3-0.5),0,1,0,1,0,1,0
2024-04-03 07:52:11.468549+00:00,us,usd,inr,mobile,389.44,383.13903966597076,7.52,83.333333,False,us,False,0.172,standard,263,0.522,0,0.223,0,0,0.0,0,7,2,0,False,usd_to_inr,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 08:18:01.468549+00:00,us,usd,php,mobile,428.61,421.67528705636744,8.05,58.823529,False,us,False,0.605,standard,147,0.551,0,0.391,0,1,0.1,0,8,2,0,False,usd_to_php,91-180d,$100-500,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 11:08:30.573611+00:00,us,usd,php,web,81.63,80.30926409185804,2.51,58.823529,False,us,False,0.509,standard,514,0.85,0,0.389,0,0,0.0,0,11,2,0,False,usd_to_php,> 1year,<$100,(0.5-0.7), High>0.8,0,0,0,0,0,0,0
2024-04-03 14:16:52.468549+00:00,us,usd,php,mobile,633.61,623.358481210856,10.89,58.823529,False,us,False,0.197,standard,1018,0.934,0,0.087,0,1,0.1,0,14,2,0,False,usd_to_php,> 1year,$500-1k,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-03 15:16:58.468549+00:00,us,usd,php,web,108.33,106.57727035490605,2.77,58.823529,False,us,False,0.441,enhanced,367,0.939,0,0.176,0,0,0.1,0,15,2,0,False,usd_to_php,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-03 16:32:28.468549+00:00,us,usd,gbp,atm,120.7,118.74712943632568,2.05,0.8,False,us,False,0.39,standard,263,0.522,0,0.223,1,1,0.0,0,16,2,0,False,usd_to_gbp,181-365d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 18:18:53.468549+00:00,us,usd,ngn,mobile,453.15,445.81824112734864,7.27,1111.111111,False,ca,True,0.429,standard,263,0.522,0,0.223,0,0,0.25,0,18,2,0,False,usd_to_ngn,181-365d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 22:33:45.468549+00:00,ca,cad,inr,web,94.96,68.61859657017753,1.8,61.666667,False,ca,False,0.306,standard,947,0.625,0,0.268,0,0,0.12,0,22,2,0,False,cad_to_inr,> 1year,<$100,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-03 23:01:42.468549+00:00,us,usd,gbp,web,37.06,36.460386221294364,1.5,0.8,False,us,False,0.236,standard,263,0.522,0,0.223,0,0,0.0,0,23,2,0,False,usd_to_gbp,181-365d,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-04 00:27:45.468549+00:00,uk,gbp,inr,mobile,243.74,298.41729303615966,4.39,104.166667,False,uk,False,0.227,standard,4,0.892,0,0.407,0,0,0.0,0,0,3,0,True,gbp_to_inr,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2024-04-04 03:58:56.468549+00:00,us,usd,inr,web,57.51,56.579514613778706,2.18,83.333333,False,us,False,0.205,standard,263,0.522,0,0.223,0,0,0.0,0,3,3,0,True,usd_to_inr,181-365d,<$100,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2024-04-04 04:52:29.468549+00:00,us,usd,ngn,web,168.62,165.8918058455115,3.85,1111.111111,False,us,False,0.305,standard,263,0.522,0,0.223,0,0,0.25,0,4,3,0,True,usd_to_ngn,181-365d,$100-500,(0.3-0.5),(0.5-0.7),1,0,0,0,0,0,0
2024-04-04 04:53:56.573611+00:00,us,usd,mxn,web,217.79,214.26625782881,3.83,17.241379,False,us,False,1.0,low,22,0.364,0,0.629,4,7,0.2,1,4,3,0,True,usd_to_mxn,<0-30d,$100-500, Very Critical (0.8-1.0),(0.3-0.5),1,1,0,1,0,1,0
2024-04-04 05:42:39.468549+00:00,ca,cad,gbp,web,43.98,31.780179835261244,2.05,0.592,False,uk,True,0.398,standard,947,0.625,0,0.268,0,0,0.0,0,5,3,0,True,cad_to_gbp,> 1year,<$100,(0.3-0.5),(0.5-0.7),1,0,0,0,0,0,0
2024-04-04 07:10:28.468549+00:00,us,usd,cad,mobile,9992.82,9831.140762004175,151.53,1.351351,False,us,False,0.265,standard,1018,0.934,0,0.087,0,0,0.0,0,7,3,0,False,usd_to_cad,> 1year,$2k-5k,Low (0-0.3), High>0.8,0,0,0,0,1,0,0
2024-04-04 07:57:18.468549+00:00,us,usd,usd,mobile,60.83,59.84579853862213,2.49,1.0,False,us,False,0.458,standard,298,0.336,0,0.166,0,0,0.0,0,7,3,0,False,usd_to_usd,181-365d,<$100,(0.3-0.5),(0.3-0.5),0,0,0,0,0,0,0
2024-04-04 08:08:38.468549+00:00,us,usd,eur,web,112.82,110.994624217119,2.67,0.925926,False,us,False,0.091,enhanced,367,0.939,0,0.176,0,0,0.0,0,8,3,0,False,usd_to_eur,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-04 12:13:41.468549+00:00,us,usd,cny,mobile,70.52,69.37901878914404,1.99,7.142857,False,us,False,0.119,standard,263,0.522,0,0.223,0,0,0.0,0,12,3,0,False,usd_to_cny,181-365d,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-04 17:09:19.468549+00:00,us,usd,inr,web,66.9,65.81758872651358,2.83,83.333333,False,us,False,0.123,standard,263,0.522,0,0.223,0,0,0.0,0,17,3,0,False,usd_to_inr,181-365d,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-04 19:48:13.468549+00:00,uk,gbp,cad,web,201.16,246.28547906438774,3.72,1.689189,False,us,True,0.343,low,704,0.515,0,0.283,0,0,0.0,0,19,3,0,False,gbp_to_cad,> 1year,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-04 23:58:18.468549+00:00,us,usd,usd,mobile,203.4,200.10908141962423,4.25,1.0,False,us,False,0.25,standard,298,0.336,0,0.166,0,0,0.0,0,23,3,0,False,usd_to_usd,181-365d,$100-500,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2024-04-05 00:30:44.468549+00:00,us,usd,php,mobile,312.0,306.9519832985386,5.0,58.823529,False,us,False,0.437,standard,263,0.522,0,0.223,0,0,0.1,0,0,4,0,True,usd_to_php,181-365d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-05 01:55:01.573611+00:00,uk,gbp,cny,web,904.31,1107.1705188542278,14.53,8.928571,True,uk,False,1.0,standard,28,0.087,1,0.764,3,6,0.0,1,1,4,0,True,gbp_to_cny,<0-30d,$1k-2k, Very Critical (0.8-1.0),Low<0.3),0,1,0,1,0,1,1
2024-04-05 02:22:44.573611+00:00,ca,cad,inr,web,205.47,148.47370511030306,4.6,61.666667,False,uk,True,1.0,standard,11,0.222,2,0.49,8,9,0.12,1,2,4,0,True,cad_to_inr,<0-30d,$100-500, Very Critical (0.8-1.0),Low<0.3),0,1,0,1,0,1,1
2024-04-05 03:02:56.468549+00:00,us,usd,inr,mobile,74.59,73.38316805845513,2.08,83.333333,False,us,False,0.261,standard,147,0.551,0,0.391,0,0,0.0,0,3,4,0,True,usd_to_inr,91-180d,<$100,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2024-04-05 05:44:19.468549+00:00,us,usd,mxn,mobile,147.46,145.0741649269311,3.04,17.241379,False,us,False,0.532,standard,1018,0.934,0,0.087,0,0,0.2,0,5,4,0,True,usd_to_mxn,> 1year,$100-500,(0.5-0.7), High>0.8,1,0,0,0,0,0,0
2024-04-05 08:32:32.468549+00:00,us,usd,php,mobile,676.47,665.5250260960335,10.51,58.823529,False,us,False,0.381,standard,298,0.336,0,0.166,0,0,0.1,0,8,4,0,False,usd_to_php,181-365d,$500-1k,(0.3-0.5),(0.3-0.5),0,0,0,0,0,0,0
2024-04-05 09:11:05.468549+00:00,ca,cad,cad,mobile,308.25,222.74307490266665,5.79,1.0,False,ca,False,0.299,standard,947,0.625,0,0.268,0,1,0.0,0,9,4,0,False,cad_to_cad,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-05 11:03:28.468549+00:00,us,usd,mxn,mobile,261.45,257.2198590814196,5.07,17.241379,False,us,False,0.895,standard,298,0.336,0,0.166,0,0,0.2,0,11,4,0,False,usd_to_mxn,181-365d,$100-500, Very Critical (0.8-1.0),(0.3-0.5),0,0,0,0,0,1,0
2024-04-05 19:33:00.468549+00:00,us,usd,cny,web,264.97,260.6829070981211,4.41,7.142857,False,us,False,0.207,standard,147,0.551,0,0.391,0,0,0.0,0,19,4,0,False,usd_to_cny,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-05 20:55:21.468549+00:00,uk,gbp,cny,mobile,151.12,185.0201908739823,3.78,8.928571,False,uk,False,0.337,standard,718,0.953,0,0.169,0,0,0.0,0,20,4,0,False,gbp_to_cny,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-06 00:01:18.468549+00:00,us,usd,inr,mobile,9998.1,9836.335334029229,151.02,83.333333,False,us,False,0.473,enhanced,257,0.894,0,0.257,0,0,0.0,0,0,5,1,True,usd_to_inr,181-365d,$2k-5k,(0.3-0.5), High>0.8,0,0,0,0,1,0,0
2024-04-06 01:01:30.468549+00:00,uk,gbp,gbp,mobile,148.48,181.78796943468032,2.53,1.0,False,uk,False,0.312,low,704,0.515,0,0.283,0,0,0.0,0,1,5,1,True,gbp_to_gbp,> 1year,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-06 03:10:38.468549+00:00,ca,cad,cad,web,128.25,92.67412605439415,3.0,1.0,False,ca,False,0.139,standard,1041,0.867,0,0.245,0,0,0.0,0,3,5,1,True,cad_to_cad,> 1year,<$100,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2024-04-06 03:54:33.468549+00:00,us,usd,eur,mobile,204.36,201.05354906054282,3.59,0.925926,False,us,False,0.379,standard,263,0.522,0,0.223,0,0,0.0,0,3,5,1,True,usd_to_eur,181-365d,$100-500,(0.3-0.5),(0.5-0.7),1,0,0,0,0,0,0
2024-04-06 04:49:25.573611+00:00,us,usd,php,web,1475.09,1451.2237212943633,22.56,58.823529,True,uk,True,0.965,low,5,0.443,2,0.378,4,5,0.1,1,4,5,1,True,usd_to_php,<0-30d,$1k-2k, Very Critical (0.8-1.0),(0.3-0.5),1,1,0,1,0,1,0
2024-04-06 05:23:33.468549+00:00,us,usd,eur,web,1904.09,1873.282698329854,30.79,0.925926,False,us,False,0.216,enhanced,367,0.939,0,0.176,0,0,0.0,0,5,5,1,True,usd_to_eur,> 1year,$1k-2k,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2024-04-06 06:52:51.468549+00:00,uk,gbp,gbp,mobile,42.55,52.0950841826889,1.96,1.0,False,uk,False,0.223,standard,4,0.892,0,0.407,0,0,0.0,0,6,5,1,False,gbp_to_gbp,<0-30d,<$100,Low (0-0.3), High>0.8,1,1,0,0,0,0,0
2024-04-06 07:02:25.468549+00:00,us,usd,gbp,web,401.08,394.59070981210857,7.54,0.8,False,us,False,0.986,standard,1018,0.934,0,0.087,0,0,0.0,0,7,5,1,False,usd_to_gbp,> 1year,$100-500, Very Critical (0.8-1.0), High>0.8,0,0,0,0,0,1,0
2024-04-06 08:26:06.468549+00:00,us,usd,eur,atm,188.71,185.65675887265138,3.33,0.925926,False,us,False,0.413,enhanced,257,0.894,0,0.257,0,1,0.0,0,8,5,1,False,usd_to_eur,181-365d,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-06 11:30:17.468549+00:00,us,usd,gbp,mobile,58.74,57.78961377870564,1.75,0.8,False,us,False,0.912,standard,298,0.336,0,0.166,0,0,0.0,0,11,5,1,False,usd_to_gbp,181-365d,<$100, Very Critical (0.8-1.0),(0.3-0.5),0,0,0,0,0,1,0
2024-04-06 12:25:55.468549+00:00,us,usd,cad,mobile,172.1,169.31550104384132,3.4,1.351351,False,us,False,0.535,enhanced,367,0.939,0,0.176,0,1,0.0,0,12,5,1,False,usd_to_cad,> 1year,$100-500,(0.5-0.7), High>0.8,0,0,0,0,0,0,0
2024-04-06 12:46:17.468549+00:00,us,usd,ngn,mobile,226.44,222.77630480167014,4.91,1111.111111,False,us,False,0.25,standard,1018,0.934,0,0.087,0,0,0.25,0,12,5,1,False,usd_to_ngn,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-06 17:13:04.468549+00:00,us,usd,php,atm,812.67,799.521372651357,12.65,58.823529,False,us,False,0.397,standard,263,0.522,0,0.223,0,0,0.1,0,17,5,1,False,usd_to_php,181-365d,$500-1k,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-06 18:46:37.468549+00:00,us,usd,ngn,web,777.09,764.5170407098121,12.45,1111.111111,True,us,False,0.077,standard,1016,0.794,0,0.247,0,0,0.25,0,18,5,1,False,usd_to_ngn,> 1year,$500-1k,Low (0-0.3), (0.7-0.8),0,0,0,0,0,0,0
2024-04-06 19:12:43.468549+00:00,uk,gbp,cad,web,9990.34,12231.436035574248,151.2,1.689189,False,uk,False,0.418,standard,4,0.892,0,0.407,0,0,0.0,0,19,5,1,False,gbp_to_cad,<0-30d,> $5k,(0.3-0.5), High>0.8,0,1,0,0,1,0,0
2024-04-06 21:56:25.468549+00:00,us,usd,gbp,mobile,395.34,388.94358037578286,6.89,0.8,True,us,False,0.353,low,616,0.552,0,0.361,0,0,0.0,0,21,5,1,False,usd_to_gbp,> 1year,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2024-04-07 02:05:18.468549+00:00,us,usd,inr,mobile,256.17,252.02528705636746,-1.0,83.333333,False,us,False,1.2,standard,1018,-0.1,0,0.087,-1,0,0.0,0,2,6,1,True,usd_to_inr,> 1year,$100-500,,,0,0,0,0,0,1,1
2024-04-07 02:21:50.468549+00:00,us,usd,inr,mobile,83.17,81.82434759916492,2.44,83.333333,False,us,False,0.14,enhanced,257,0.894,0,0.257,0,0,0.0,0,2,6,1,True,usd_to_inr,181-365d,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2024-04-07 04:09:18.573611+00:00,us,usd,eur,web,566.88,557.7081419624217,10.01,0.925926,False,us,False,1.0,low,28,0.308,0,0.388,5,6,0.0,1,4,6,1,True,usd_to_eur,<0-30d,$500-1k, Very Critical (0.8-1.0),(0.3-0.5),1,1,0,1,0,1,0
2024-04-07 09:49:14.468549+00:00,us,usd,usd,web,262.99,258.73494258872654,4.14,1.0,False,us,False,0.328,enhanced,367,0.939,0,0.176,0,0,0.0,0,9,6,1,False,usd_to_usd,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2024-04-07 11:08:17.468549+00:00,uk,gbp,gbp,mobile,125.28,153.38359921051153,99.21200091659028,1.0,False,uk,False,0.19,standard,718,0.625,0,0.169,0,0,0.0,0,11,6,1,False,gbp_to_gbp,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2024-04-07 13:13:35.468549+00:00,ca,cad,ngn,mobile,43.08,31.12983509101988,0.5,822.222222,False,ca,False,0.334,standard,1041,0.867,0,0.245,6,6,0.0,0,13,6,1,False,cad_to_ngn,> 1year,<$100,(0.3-0.5), High>0.8,0,0,0,1,0,0,0
2024-04-07 19:54:24.468549+00:00,us,usd,php,atm,127.55,125.48629958246346,3.18,58.823529,False,us,False,0.389,enhanced,257,0.894,0,0.257,0,1,0.1,0,19,6,1,False,usd_to_php,181-365d,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
